iter 238200:, hard_loss_metric=0.00025227, full_loss_metric=0.00930557, full_loss_num=2.00626945, mean_dist=5.66856337, lr=0.000100, hard or full='full'
iter 238400:, hard_loss_metric=0.00004946, full_loss_metric=0.00278320, full_loss_num=0.28644532, mean_dist=5.71958685, lr=0.000100, hard or full='full'
iter 238600:, hard_loss_metric=0.00003006, full_loss_metric=0.00190753, full_loss_num=0.12525390, mean_dist=5.74721336, lr=0.000100, hard or full='full'
iter 238800:, hard_loss_metric=0.00001114, full_loss_metric=0.00072176, full_loss_num=0.04738281, mean_dist=5.76086903, lr=0.000100, hard or full='full'
iter 239000:, hard_loss_metric=0.00000159, full_loss_metric=0.00012372, full_loss_num=0.00439453, mean_dist=5.74384785, lr=0.000100, hard or full='full'
iter 239200:, hard_loss_metric=0.00000472, full_loss_metric=0.00035341, full_loss_num=0.01324219, mean_dist=5.75541878, lr=0.000100, hard or full='full'
iter 239400:, hard_loss_metric=0.00000304, full_loss_metric=0.00022684, full_loss_num=0.00912109, mean_dist=5.71764898, lr=0.000100, hard or full='full'
iter 239600:, hard_loss_metric=0.00000851, full_loss_metric=0.00040046, full_loss_num=0.01558594, mean_dist=5.72643423, lr=0.000100, hard or full='full'
iter 239800:, hard_loss_metric=0.00002536, full_loss_metric=0.00145060, full_loss_num=0.11968750, mean_dist=5.74558592, lr=0.000100, hard or full='full'
0:27:12.697989
iter 240000:, hard_loss_metric=0.00000629, full_loss_metric=0.00043569, full_loss_num=0.02326172, mean_dist=5.74310780, lr=0.000100, hard or full='full'
iter 240200:, hard_loss_metric=0.00001405, full_loss_metric=0.00085469, full_loss_num=0.05160156, mean_dist=5.70356131, lr=0.000100, hard or full='full'
iter 240400:, hard_loss_metric=0.00005252, full_loss_metric=0.00269080, full_loss_num=0.30673829, mean_dist=5.69846535, lr=0.000100, hard or full='full'
iter 240600:, hard_loss_metric=0.00015197, full_loss_metric=0.00553813, full_loss_num=1.39945316, mean_dist=5.71844006, lr=0.000100, hard or full='full'
iter 240800:, hard_loss_metric=0.00036614, full_loss_metric=0.01347484, full_loss_num=2.37906241, mean_dist=5.70919657, lr=0.000100, hard or full='full'
iter 241000:, hard_loss_metric=0.00054665, full_loss_metric=0.01823761, full_loss_num=3.87683582, mean_dist=5.68143654, lr=0.000100, hard or full='full'
iter 241200:, hard_loss_metric=0.00000958, full_loss_metric=0.00065331, full_loss_num=0.04300781, mean_dist=5.72965193, lr=0.000100, hard or full='full'
iter 241400:, hard_loss_metric=0.00006116, full_loss_metric=0.00294488, full_loss_num=0.31560546, mean_dist=5.73098898, lr=0.000100, hard or full='full'
iter 241600:, hard_loss_metric=0.00003482, full_loss_metric=0.00200854, full_loss_num=0.09810547, mean_dist=5.68518209, lr=0.000100, hard or full='full'
iter 241800:, hard_loss_metric=0.00001361, full_loss_metric=0.00084017, full_loss_num=0.06808594, mean_dist=5.72499037, lr=0.000100, hard or full='full'
iter 242000:, hard_loss_metric=0.00001848, full_loss_metric=0.00110855, full_loss_num=0.13134766, mean_dist=5.72789574, lr=0.000100, hard or full='full'
iter 242200:, hard_loss_metric=0.00001372, full_loss_metric=0.00088634, full_loss_num=0.03957031, mean_dist=5.74296284, lr=0.000100, hard or full='full'
iter 242400:, hard_loss_metric=0.00054678, full_loss_metric=0.01701565, full_loss_num=4.67632818, mean_dist=5.70132923, lr=0.000100, hard or full='full'
iter 242600:, hard_loss_metric=0.00019780, full_loss_metric=0.00726366, full_loss_num=1.21650386, mean_dist=5.68728781, lr=0.000100, hard or full='full'
iter 242800:, hard_loss_metric=0.00007462, full_loss_metric=0.00390125, full_loss_num=0.44236329, mean_dist=5.70032644, lr=0.000100, hard or full='full'
iter 243000:, hard_loss_metric=0.00008092, full_loss_metric=0.00420932, full_loss_num=0.67058593, mean_dist=5.70358753, lr=0.000100, hard or full='full'
iter 243200:, hard_loss_metric=0.00011943, full_loss_metric=0.00606014, full_loss_num=0.85027343, mean_dist=5.69924450, lr=0.000100, hard or full='full'
iter 243400:, hard_loss_metric=0.00077856, full_loss_metric=0.01000906, full_loss_num=5.52822256, mean_dist=5.67353439, lr=0.000100, hard or full='full'
iter 243600:, hard_loss_metric=0.00003358, full_loss_metric=0.00193208, full_loss_num=0.16060548, mean_dist=5.69414902, lr=0.000100, hard or full='full'
iter 243800:, hard_loss_metric=0.00001771, full_loss_metric=0.00091594, full_loss_num=0.09419922, mean_dist=5.70814276, lr=0.000100, hard or full='full'
0:27:39.659438
iter 244000:, hard_loss_metric=0.00003852, full_loss_metric=0.00204358, full_loss_num=0.26076171, mean_dist=5.68932867, lr=0.000100, hard or full='full'
iter 244200:, hard_loss_metric=0.00000257, full_loss_metric=0.00020188, full_loss_num=0.00726563, mean_dist=5.75498772, lr=0.000100, hard or full='full'
iter 244400:, hard_loss_metric=0.00001150, full_loss_metric=0.00067869, full_loss_num=0.06304687, mean_dist=5.73749876, lr=0.000100, hard or full='full'
iter 244600:, hard_loss_metric=0.00003543, full_loss_metric=0.00147361, full_loss_num=0.17716797, mean_dist=5.74989462, lr=0.000100, hard or full='full'
